conc,ch1
1016.5,1.6819948592476588
1017.5,1.6819950337898602
1018.5,1.6819952077510174
1019.5,1.6819953811336323
1020.5,1.6819955539401934
1021.5,1.6819957261731762
1022.5,1.681995897835043
1023.5,1.6819960689282438
1024.5,1.6819962394552146
1025.5,1.6819964094183795
1026.5,1.6819965788201494
1027.5,1.6819967476629227
1028.5,1.6819969159490855
1029.5,1.681997083681011
1030.5,1.6819972508610601
1031.5,1.6819974174915813
1032.5,1.6819975835749112
1033.5,1.6819977491133737
1034.5,1.6819979141092813
1035.5,1.6819980785649336
1036.5,1.681998242482619
1037.5,1.6819984058646134
1038.5,1.681998568713181
1039.5,1.6819987310305753
1040.5,1.6819988928190364
1041.5,1.681999054080794
1042.5,1.681999214818066
1043.5,1.6819993750330589
1044.5,1.6819995347279675
1045.5,1.6819996939049755
1046.5,1.6819998525662554
1047.5,1.6820000107139688
1048.5,1.6820001683502652
1049.5,1.6820003254772844
1050.5,1.6820004820971541
1051.5,1.6820006382119919
1052.5,1.6820007938239039
1053.5,1.682000948934986
1054.5,1.682001103547323
1055.5,1.682001257662989
1056.5,1.6820014112840482
1057.5,1.6820015644125532
1058.5,1.6820017170505472
1059.5,1.6820018692000624
1060.5,1.6820020208631208
1061.5,1.682002172041734
1062.5,1.6820023227379035
1063.5,1.6820024729536212
1064.5,1.682002622690868
1065.5,1.682002771951615
1066.5,1.6820029207378242
1067.5,1.6820030690514467
1068.5,1.682003216894424
1069.5,1.6820033642686878
1070.5,1.6820035111761606
1071.5,1.6820036576187545
1072.5,1.6820038035983724
1073.5,1.6820039491169076
1074.5,1.682004094176244
1075.5,1.6820042387782557
1076.5,1.6820043829248075
1077.5,1.6820045266177555
1078.5,1.6820046698589455
1079.5,1.682004812650215
1080.5,1.682004954993392
1081.5,1.682005096890295
1082.5,1.6820052383427342
1083.5,1.68200537935251
